,0
204,-0.3982886638751571
205,-0.9246345684234447
206,-2.0184285276250633
207,2.214811768066564
208,-1.0650346251207354
209,-0.04896806988792563
210,2.033385581138727
211,-1.9859778379774677
212,0.9790889565388614
213,2.087684761824384
214,1.3995870205666614
215,0.8494159238297476
216,-0.7950089789895747
217,0.06406150103558883
218,1.5744074078643453
219,0.5574280423866995
220,-0.5307468005469465
221,0.6802242873573746
222,0.35820189348367887
223,-1.5438192329611682
224,0.43725046384267025
225,-0.2909795977257569
226,-0.27282305336664175
227,-1.1239405635655484
228,-1.4445872130635984
229,-0.11663944011624255
230,2.2060896910902645
231,0.40145692304266944
232,1.1925580054780711
233,0.45679680779411663
234,1.1772745769909865
235,0.6612391002592977
236,-0.2818462771580178
237,-0.12113278448782976
238,-0.033321375092983184
239,-0.26082505164512326
240,0.9469719745606051
241,-1.0495877148632826
242,0.17940240293142637
243,-0.011709705344317306
244,1.0734418138269355
245,1.589944569045815
246,-0.5676370265163679
247,0.9848232660270521
248,0.4937326593808159
249,-0.2153141162108455
250,-1.3598532439090953
251,-0.30324632273159846
252,-0.19369297729905754
253,0.042197896850149366
254,-0.9996654560042587
255,1.0444204170349856
256,-1.801629199850158
257,-0.5983926568173796
258,0.22001783212322612
259,0.32756684868854735
260,-1.3886082341289196
261,0.661445545743196
262,0.8262694688378633
263,0.3616820696793806
264,-0.5467041916589606
265,-1.0727645252456555
266,-0.9225113042341654
267,0.3185853744128772
268,1.6741690238405165
269,-1.1171662843680432
270,0.484060193714364
271,0.8386513444247231
272,0.26840423761856735
273,0.859400502448862
274,-1.4759161721395069
275,-1.6484609767378224
276,-0.6387545054153209
277,0.2711506050454725
278,-0.9821636061039688
279,2.300499618816423
280,-0.547204376971873
281,-0.17024860006615222
282,-1.470157450783609
283,-0.7458696703188682
284,-1.138390464392271
285,0.2988330204750298
286,0.7178596996240949
287,0.5259728680267868
288,0.10147565138626444
289,-0.7905638835797855
290,-0.7647915703842098
291,-1.3393203816558907
292,0.4684498176706855
293,-1.391125433623632
294,-0.5323726217315301
295,0.21015195148523905
296,1.0496333367354385
297,-0.23523014247198262
298,-0.508236427261568
299,-1.0639152773264635
300,1.5617585229381596
301,0.1696016745813026
302,-1.054961526392689
303,-1.6083500314843042
304,-0.8018711703511344
305,0.6448537655482153
306,0.04018248411781046
307,0.440773377194943
308,-1.1045877225822551
309,1.2800238287780883
310,0.7741123942412257
311,0.698383492364106
312,0.12258997038226638
313,-0.2274126701157029
314,0.7976451185850504
315,0.08117438579605032
316,-0.08264818536481978
317,0.1712936065710425
318,0.09462034503154118
319,0.3231097812225717
320,0.05958062251430687
321,-0.7624586664455604
322,0.38160001643508445
323,0.7882880394494668
324,-0.9682366748250618
325,-1.284664800520669
326,-0.26480967418078927
327,0.24883494083154606
328,1.5886094447776113
329,-0.5078748947342028
330,-0.0407707620015625
331,1.1140092667061219
332,0.2267547033446902
333,-0.9264039688582716
334,-1.848129163493501
335,0.2654588875301471
336,0.9334149161258753
337,-0.4982423838669058
338,-1.8796261737554327
339,-0.5176440466907399
340,0.8928648953199225
341,-0.684369177060223
342,-0.4442907012961584
343,-0.28377362915240445
344,-1.5552509839742252
345,-0.4095946279438856
346,0.47783157142236976
347,-1.1438880312558934
348,-1.3093327401850923
349,0.6341943258401846
350,-0.20952986204311383
351,1.963957211220104
352,0.5859827097088761
353,-0.23174211591023797
354,-0.274101251551508
355,-1.6325759310526646
356,-0.6581536669804104
357,0.12776377263210756
358,-0.6310285052607447
359,0.8826770619853902
360,-2.7180288143383007
361,-0.1255863414241367
362,-1.0625125705412979
363,-0.403828216455113
364,-1.9221539766058204
365,0.7741911724712599
366,0.7099081044662776
367,0.6861185288968698
368,-0.4377721212790017
369,-1.2535522071064136
370,-1.506949097766843
371,-3.067818514861104
372,0.9151699611076624
373,2.3236087270661745
374,0.2919741345886944
375,-1.1698555974333755
376,-0.1175790562860826
377,-1.833077471379253
378,1.7942283880109264
379,0.5961084145310839
380,-1.5524643157282025
381,-1.7905820850929868
382,-1.6850021512417743
383,0.6388646768116778
384,1.0561012357598183
385,-0.8245786025077003
386,-0.8569222097967426
387,0.8219891086378087
388,0.3739686662957382
389,1.0103166564305934
390,-1.7697045068215218
391,-0.1695117159559556
392,-1.7748341732582056
393,-0.23633901472954796
394,-1.7034422484863623
395,1.130496359679875
396,-1.3557395144923126
397,-0.539132582917499
398,1.7607969083688277
399,0.2041735534205951
400,2.0920483009745015
401,0.49197390624826737
402,-0.4838024174663549
403,0.25029451531201224
404,-1.335969150156611
405,0.9132421169582281
406,-0.984591467370765
407,1.5697178526404643
408,0.7647815315559597
409,0.11508485883755677
410,-0.8571435716100618
411,0.27281743842058964
412,-0.5483331745042406
413,-0.893848181033998
414,2.569324693754921
415,0.6296866581028805
416,-0.6401734184821268
417,-0.3885038464961827
418,-0.12145249198324294
419,-0.3851006056747327
420,0.6345873934617631
421,-0.04990570161039459
422,1.1310457516640504
423,0.5069394988134854
424,-0.6251470751986652
425,0.5141997241398265
426,0.840052233474476
427,1.8569728120201865
428,1.4726592090025719
429,0.5124513593815692
430,-0.6703438825115703
431,-1.0066618739530095
432,-1.4248424471207166
433,0.11327420021481326
434,-0.24323736676341806
435,0.17472570082727987
436,-0.8273425242865519
437,-1.0142685517679286
438,-0.5315849646932473
439,-1.9297160518187448
440,-0.7411379160497068
441,-0.055500623258889256
442,-0.9781298790391882
443,-0.8234447041141579
444,0.2354455600065381
445,0.035393649686569946
446,1.1708527846932235
447,2.301091327616744
448,0.7094400236918342
449,1.0154019057505852
450,-1.3267875155743933
451,0.10094983034475603
452,0.41677100437525433
453,0.9354749694357675
454,-0.7030790972003726
455,1.360278030592351
456,1.5243680298733966
457,-2.0641046250394846
458,-0.14606462986076743
459,-0.8537905598650202
460,-0.8241802275307567
461,-0.9355490627808908
462,0.3950994275935396
463,-0.00912532477799912
464,-0.6655050493000156
465,-1.2512734448981107
466,0.7208829818685635
467,1.3361260313703105
468,0.5572190613867496
469,1.3175986371925752
470,1.9793351092113416
471,0.3698109708467539
472,-0.32367967250471535
473,-0.15415192911362186
474,0.8316478677541824
475,0.28862737843906217
476,-0.13168124940910933
477,0.6710944173323072
478,0.025997402490807717
479,0.042812801660472403
480,-0.2598816938421802
481,1.188119648347195
482,0.2660190970453701
483,1.4177963179628956
484,-1.3968421763726568
485,-0.9439587673397456
486,0.19703309251704063
487,0.29856850645497307
488,-0.07284286736799107
489,-0.3367769290389958
490,1.297110930095334
491,1.6126244211069514
492,-0.5934833502235329
493,-0.5711660972937567
494,1.0130658377176798
495,-1.8272481707280996
496,-1.1939321803934748
497,0.37602495750320747
498,0.5510982407582483
499,-1.5650822523603505
500,-0.452449048115032
501,1.2227915091340078
502,-0.2310646660360979
503,-0.5436310609589858
504,1.4717332905028622
505,0.1847485052410556
506,1.1267234586233612
507,1.062674111047754
508,0.8882386262619144
509,-0.5337072711315305
510,-1.0608411674001985
511,0.0234537149545061
512,-1.1912420722320316
513,-0.6846924490737657
514,0.6627689351492476
515,0.6857020627257338
516,-0.34531612029298636
517,0.23557090628245037
518,-0.8959629965626121
519,0.7574599692161764
520,-0.9175855040304901
521,0.7768410930162448
522,1.1884999215183536
523,-1.1478642682437084
524,1.1837446605438269
525,0.34539949396215974
526,-1.3119582129974752
527,-0.18138671007526186
528,0.9445874856054509
529,-0.20908241338839423
530,2.0373895128922355
531,-0.36831196683669576
532,-1.581288785216812
533,1.3322675510420945
534,1.587215763248181
535,1.1755182799040835
536,1.067541499516345
537,-0.3370252782554286
538,-1.2607736884414333
539,0.54115507213217
540,1.680535472378369
541,-0.29708778953010456
542,0.2020710031752907
543,-1.2109307357737673
544,0.40035117649489693
545,-0.9740404558629375
546,-0.0732491560130863
547,1.5109582190997914
548,-1.3855869893880561
549,1.440656698784054
550,-0.1518114117658018
551,0.6594912515323155
552,-1.223384838333353
553,1.002634884454982
554,0.7587323239612216
555,1.5272147211170424
556,0.4377964779787668
557,-1.6316351750078646
558,-1.3298861095232735
559,0.5377358689460245
560,-0.21864280558456864
561,1.4289380642804788
562,-0.10844560648755201
563,1.3031049580649416
564,-0.3237621965758287
565,0.28978279308243365
566,0.16368365332580231
567,0.2197179674249871
568,-0.7725470150985936
569,-0.3589506449437972
570,-0.004128847424647009
571,0.5235726115358884
572,-0.7044924300002708
573,0.9263394103103103
574,-0.49890931112027503
575,0.16922993843828377
576,-0.15264842836889492
577,-1.2668816094877526
578,-1.7156849437613653
579,-1.050630548932295
580,0.7744785952551855
581,0.06366536966302917
582,-1.6365389375433532
583,-0.6225537059451642
584,1.422728228958437
585,-0.04216694634006013
586,1.6370230081116768
587,0.9734293478782758
588,-0.7511446135593698
589,-1.1428758300594672
590,0.04142234251533401
591,0.6945915801132269
592,0.1157378656814475
593,-1.365630531602099
594,-1.6851932009188697
595,0.7246928260586082
596,1.6203651087718305
597,0.315041424043678
598,-1.0059442124324411
599,-1.1098921248357225
600,-0.5926317811301379
601,0.05967544369949619
602,-0.5611857325165364
603,-0.6339658668879863
604,-0.44908627884038993
605,-0.6193528955350484
606,0.3054834310351796
607,-0.038429146198836715
608,0.802038392964013
609,-0.6437889436785859
610,1.109633583418955
611,1.3594501692351102
612,0.28381348863136163
613,0.5178694569025715
614,-0.4062180527647703
615,1.0315684825454885
616,1.2075380828919422
617,0.9536183948335737
618,-0.8851969536544777
619,-0.6550626290972607
620,-0.7465908868629035
621,-0.02321551070352211
622,1.0565683998622741
623,-0.08425515933491952
624,0.8696398473565856
625,0.9214157655282667
626,0.23445842198045774
627,2.1621710427920644
628,-1.3199827442066197
629,-1.5538606966798
630,1.6105624685494
631,-0.40724643481544176
632,-0.774277490659621
633,0.7964026613236864
634,-0.43894776076863296
635,0.09435679081023435
636,-0.24562140750226993
637,0.48902518729434974
638,1.1364925864524678
639,0.14527354598224593
640,1.3787195197867548
641,0.9168474294790914
642,-0.5608543348206101
643,2.486456803817023
644,-0.26250928570060417
645,1.781214488913827
646,0.8838382602202044
647,-1.6510775873915504
648,-0.1257601473886484
649,-1.620553525681475
650,-0.4814924613082274
651,0.893448821128715
652,-0.6938658136611928
653,1.3142483785918249
654,-0.35223446158291344
655,0.5181683297205383
656,0.4924713034343305
657,-0.27178163040792036
658,-0.6329583929302598
659,0.23741499509058966
660,1.085389044857094
661,0.7142791337044685
662,0.315223761537391
663,0.04908357041472542
664,1.6221008510592407
665,1.135553239772109
666,-0.894241333791929
667,1.2713659716198005
668,-0.8374242013662913
669,-0.22731096456802552
670,0.7325875072740412
671,-1.4286960612524882
672,0.09159803644594958
673,0.3891151006728965
674,0.1761129493788136
675,-1.8614633048526303
676,-0.24348633852423562
677,-0.3673794972928936
678,2.113258195943759
679,-0.18735412616412486
680,0.15400663872642076
681,0.6236651011607519
682,0.8250217030649529
683,2.1645437824053784
684,0.6969321805227621
685,0.9470312534701704
686,0.6336876994313414
687,1.5986293239795615
688,0.8718039531595456
689,-0.37083938034237535
690,1.4087307865579275
691,-0.5857570775271578
692,-0.11085126223596325
693,0.6857857549282619
694,-0.31143046621329384
695,0.6790591206449633
696,-0.7852311004329736
697,-0.1311086961240153
698,1.1784530361365038
699,-0.8549201480885233
700,1.4361655229266548
701,0.5233484787234466
702,0.0519219275569484
703,-1.179029684782921
704,-0.3706046125472263
705,1.0640888690804668
706,-1.3701703856902987
707,2.0728172151345867
708,-1.251680098036433
709,-0.09363217178363503
710,0.2746534560193594
711,-0.745266877613865
712,-0.7773800941146782
713,-0.01859560394713821
714,-1.3454423890464087
715,1.9263875882172954
716,1.3779531130620808
717,1.6204798452524496
718,-0.6374055736897752
719,-0.7444442657624507
720,-0.7231959854668628
721,0.9435573202957316
722,0.4583858852542641
723,0.42979749214182583
724,-0.6580181386114615
725,0.9457106447293041
726,-1.418016923106997
727,-1.674544096586901
728,1.8249256753903795
729,0.33340394671542345
730,0.26064633394616205
731,0.9779666206243194
732,0.5526676072336367
733,-0.13500739570552134
734,1.721023755957968
735,0.004399479226506663
736,1.6753058113726176
737,1.152704465984517
738,-0.7124328388761054
739,-1.157829252960486
740,0.0428282086333986
741,0.44138397072265717
742,-0.922759570608628
743,0.3783242678352918
744,0.7764654275212866
745,-0.4622367218780285
746,-2.1870177018217007
747,0.4597944644996243
748,-0.2085149799048134
749,0.6020696098288716
750,0.5292208384934496
751,0.4895879137356924
752,0.6374956508827433
753,-0.4955053010235754
754,-0.04257601634378987
755,-0.5484787954038745
756,1.5612188638134492
757,-0.33730062885998247
758,1.0398091306982782
759,1.0115503723505894
760,0.4452644888558239
761,0.17310405711327653
762,-0.667998551124701
763,-0.6438908592799366
764,1.4916858484808397
765,-1.252217563342251
766,-0.31597870787056836
767,1.1236732282821147
768,-2.466378681979717
769,1.6103701660577245
770,-1.938669207026644
771,-1.1688008327106374
772,-0.8703472208968556
773,0.5943749324555552
774,0.5886135728584218
775,-0.05271611271654464
776,-2.602039964462119
777,-0.34550415308471955
778,-0.02232987916304431
779,-2.3445941791877734
780,1.1044720521325804
781,1.9905289039334648
782,1.6107318523227325
783,-1.2858387096601027
784,-0.478028180413126
785,1.4476629202102098
786,-0.027512751488229605
787,0.45914419927008354
788,-0.6680985284318786
789,-1.8578663381771083
790,-0.9456368802837432
791,0.8316197054670916
792,-0.7772006133846523
793,-0.19970244328945286
794,-0.4420874528560259
795,0.3061397112124771
796,-0.09464290969381166
797,-0.41767040750908946
798,1.5756607001980096
799,1.1572811629191146
800,-1.162989489457944
801,1.1971860265987204
802,0.8205376890632009
803,-0.7078711702032819
804,-0.585447149990591
805,-0.5330605732911098
806,0.971625311066131
807,-0.5324037808726494
808,-0.6001555535804854
809,-0.42269078793217735
810,-0.4927550350787945
811,-0.8418510879210246
812,1.0626380018463069
813,0.6794162715369432
814,-2.0337682418889504
815,-0.2950430969259433
816,0.7864022246958255
817,1.1788937630444727
818,-1.2133298448767698
819,0.9731540155061935
820,0.25106503751280007
821,-0.35463636075731353
822,-0.9070842300063278
823,-0.1190406780932699
824,-0.115107123436552
825,-0.021789080189755106
826,0.5578949666477929
827,-1.2935204734010566
828,-0.16673320066499286
829,0.04391596302754308
830,-1.6050508393210352
831,1.4526530065482368
832,-0.7541211447310816
833,-0.454522915769482
834,-0.2888268185566883
835,0.09573434549741694
836,0.3085731598205705
837,-0.1578722540878759
838,0.5008617019700857
839,-1.2214360116621272
840,-1.412156770126186
841,-1.0600831560357435
842,-0.9062938261057234
843,1.1864450913301257
844,0.2547988657009276
845,1.066291299246486
846,-0.017732578358958542
847,-0.7797477652927018
848,-0.6798570773800969
849,0.4010123012812008
850,0.46941403187514924
851,0.8366551043752221
852,1.1496602564850102
853,-0.27794305061042396
854,0.49401207260811186
855,0.8124291005600097
856,0.08486678666505955
857,-1.0484775198904328
858,1.6325183274218915
859,0.5713444774987759
860,-0.8646248416773411
861,-0.8363695792329047
862,0.7146719938587293
863,0.4460033734483114
864,1.4851013944047609
865,0.43401771461325894
866,-1.2077740913282367
867,-0.11451354471724692
868,-1.4124092219738276
869,-0.5245283090388424
870,-0.45006486120197503
871,0.338272616882773
872,-0.7107770312264567
873,-0.23322435040425493
874,0.3089947901268357
875,1.0575488648281222
876,0.08119614414130709
877,-0.10155502596371213
878,-0.28521796663007704
879,0.08973672699307474
880,1.156348815173201
881,-0.6529659763233205
882,0.013193009894694336
883,0.3965419425139394
884,3.1517414739727614
885,0.4002226934678055
886,0.3761566203404914
887,0.2008241794783834
888,0.8253016439885414
889,0.3694687357825403
890,0.3352703158967962
891,1.1515357159575237
892,-0.2063950307110778
893,-0.2873218580429569
894,0.257040036772459
895,-0.8236279152373269
896,1.1518248270200266
897,0.2469439094527572
898,-1.0999700999216016
899,0.028392715116995995
900,0.4431919537417924
901,-2.6800568151516164
902,1.991190817492266
903,0.1481937649287615
904,-1.4999377881049658
905,-0.36637231697973455
906,0.5076153759954436
907,0.27042431480693657
908,-0.08192910988002078
909,0.04395707716777672
910,1.2403825600052918
911,0.33936691980144146
912,0.5195973363354685
913,0.26329916382186136
914,-1.2429312450881127
915,-2.227499391823668
916,-0.9972163016102611
917,0.5040361901074417
918,0.1673229699166025
919,1.54380508332362
920,0.20248531106823833
921,1.1156450306637673
922,0.8970668157947533
923,0.2921274292949278
924,0.7229522014863085
925,0.04292442358385215
926,-1.5642047073230632
927,0.3659897140008984
928,-0.13201973824081056
929,0.8340720498075269
930,1.173314409464775
931,-0.8416168447963106
932,1.2349270849097909
933,1.8637043733622054
934,1.0470241005245144
935,-0.2515961621210281
936,1.5776053442966786
937,1.9297247519153746
938,0.9644079279916371
939,0.5385819055695762
940,0.4871572128626565
941,0.0798628597895183
942,0.5132573939439397
943,0.8725796873360312
944,0.21967603833308555
945,-0.01719986289191222
946,0.8898735167778875
947,-0.8027170900230662
948,0.59045841703351
949,-1.0920070209218036
950,0.62375164022183
951,0.4552474931568751
952,-1.1727819242624824
953,-0.13189076834990188
954,-0.46382718969527986
955,1.5418270119678692
956,0.17704345347247
957,-0.7143114681305345
958,0.7365654007090843
959,0.4062876081526176
960,-1.8644701487882616
961,0.19828872995953034
962,-0.011043411460490756
963,-1.8045395598276328
964,-0.6956979179112724
965,-0.23847211488511658
966,0.42519437717652614
967,-0.9051491482320181
968,2.0753219646350543
969,-0.2145119381346838
970,-0.7310196377104279
971,0.8267261759045068
972,-0.859637437539152
973,1.5475146145359215
974,-0.5104135313958783
975,-0.47776654808668656
976,-0.25957305392420027
977,-0.3654911478580813
978,-1.2266924188281487
979,-0.5036530516069871
980,1.5304738063161347
981,0.24042667519467992
982,-1.219680867156285
983,0.08197749623080747
984,0.3391688292020388
985,-0.9044067490856778
986,-1.4068081483351937
987,-0.6698613364066285
988,-1.6451100096035287
989,-0.5917965153453337
990,-1.7525984586998702
991,-0.10929140756810048
992,0.34873417257226713
993,-0.46849121183445414
994,0.6532255728350539
995,0.20499407694235003
996,-1.4591792670349821
997,0.9809009402531972
998,1.3176554225557033
999,-0.5025596067542567
1000,0.7997876940198688
1001,0.7610286741993071
1002,-0.11230326632260469
1003,0.26425713210589374
1004,-0.33415771006000883
1005,-0.4943174498373126
1006,-0.6407568530347175
1007,0.6889566882143301
1008,2.276198146860409
1009,1.0635574806665602
1010,-0.6153036780585984
1011,0.06916806363374704
1012,0.8141975005835415
1013,1.0040232252944514
1014,1.6229393741444953
1015,-1.9051014301539382
1016,-1.733893878102582
1017,1.3626790952681704
1018,1.6482990156871777
1019,-0.32275546925818216
1020,0.9550941897730336
1021,0.3313428306763977
1022,1.005163544576219
1023,1.1061623254148292
1024,-1.3947431730247488
1025,-0.27547186679720936
1026,-0.5399579903112747
1027,-0.48235950577099185
1028,-0.7426049919222054
1029,0.22191555150750403
1030,-0.3740366581887313
1031,-0.6211513288790239
1032,-0.35798364364390745
1033,0.47472492956287804
1034,0.28885050317189304
1035,0.02570937115858976
1036,0.31672379031366255
1037,-0.4246799769760297
1038,-0.8716349335302933
1039,-0.9969560687773447
1040,-1.3785210601522837
1041,-0.6921379285619951
1042,1.1725796520729204
1043,-0.7294055218470115
1044,-0.904967971417273
1045,0.9010861254127908
1046,-0.9441606964718668
1047,-1.0113497329797525
1048,0.9859380370787164
1049,-0.07802318401406336
1050,-0.6918407536448128
1051,1.2766160437489906
1052,-0.19536986153687422
1053,0.1538190633361822
1054,-0.978334477828608
1055,-1.2527785986921378
1056,-1.570002871049328
1057,-1.347850096013555
1058,-0.7532703098052165
1059,0.7837685339296976
1060,1.6708543700415528
1061,-0.2993747271936988
1062,0.46557044967331884
1063,-0.5204815576143511
1064,-1.0475870150537503
1065,-0.3217513555423559
1066,1.7619597962355842
1067,0.6677822360818704
1068,0.8806983911693209
1069,1.7209903419916446
1070,-1.3323276962422812
1071,0.16829477721546682
1072,0.13612733552450262
1073,-1.0292843761011246
1074,-0.3064944275962737
1075,0.9604509074035854
1076,-0.7333019905425173
1077,-1.223308176420995
1078,-0.44055127598414257
1079,-0.4041521029298507
1080,-1.6069471959630373
1081,-0.9429268794233261
1082,-0.14581492048749986
1083,0.34821010071523695
1084,-0.12502820085071076
1085,-1.9197772920326486
1086,-0.5839089047405368
1087,-1.017500992296387
1088,0.20294649132142875
1089,1.6034464411160594
1090,0.2664045894594671
1091,0.6088166264044551
1092,-0.5090321818530386
1093,0.9182928648021431
1094,0.17828184248374288
1095,0.7565254408100721
1096,-0.3878673290761283
1097,1.151017171642916
1098,0.5779244249121755
1099,-0.08911062408966727
1100,0.7539439293028388
1101,0.28713351497831824
1102,0.6211165633714082
1103,0.18584666059234278
1104,-1.5462066732051845
1105,0.059525799953393105
1106,0.5246724331007564
1107,-1.6954368669875115
1108,0.8399815921355883
1109,0.13174247974090125
1110,-0.995178510552395
1111,0.28293343853120695
1112,0.14628037771704683
1113,1.5836920565226615
1114,-0.6748904067210375
1115,-2.425408652652655
1116,-2.067631281061383
1117,1.3090957825565066
1118,-0.010465874689420333
1119,0.18562642253716374
1120,-0.6880998164845813
1121,0.2715065271883573
1122,0.022462865840947643
1123,-0.8156741751943445
1124,-0.6442574199554716
1125,0.8248932610710995
1126,0.6647155035856914
1127,1.3886779092951103
1128,0.45754311047952534
1129,0.4783998725181304
1130,2.3438387616235703
1131,0.9731290202798925
1132,-0.23890193209502433
1133,0.04611670349624931
1134,0.3785537295024967
1135,0.2513339710991304
1136,-1.367411121962143
1137,0.827409048919999
1138,1.5549071625925541
1139,-0.5951135701895914
1140,-1.4357098599252065
1141,0.5499044597809793
1142,-0.1494651509230994
1143,1.1693878630382892
1144,0.6791616028736139
1145,0.23912267972716206
1146,-1.5826660293008714
1147,0.7546262927643427
1148,-0.3813177014187774
1149,-2.0752129852967944
1150,-0.4850422399805795
1151,-0.8015611175175191
1152,0.8679872403389906
1153,0.7377147634144443
1154,0.5302518457302117
1155,0.9265151493148258
1156,-0.6341591456170121
1157,0.8149161122086797
1158,0.757931347757696
1159,-0.8386249488397451
1160,0.5783751369650393
1161,1.1635369591228026
1162,0.07361448261834806
1163,-0.15528028768235755
1164,0.6004590637852836
1165,0.189788616069121
1166,-1.829016018495278
1167,1.714123418872306
1168,0.44435283993046315
1169,-0.08801886399784915
1170,-0.6707351437113991
1171,-2.1877527074789302
1172,-0.0006217767999467293
1173,1.5525537672339769
1174,-0.7760937073906167
1175,0.13009351464136962
1176,0.35563621473548157
1177,-0.547089759448774
1178,-3.302228445166604
1179,0.10743953156458809
1180,0.8248453348235327
1181,0.9409283532307473
1182,0.16636907605177936
1183,2.024753385513626
1184,1.456754139304209
1185,0.1072368904271515
1186,0.008344424931622392
1187,-0.11093704705478027
1188,0.544477824234269
1189,-1.356646702959669
1190,-1.147413681697905
1191,-0.6644971496413996
1192,-1.2032933590587926
1193,-0.12132821815077134
1194,-0.8273615957201954
1195,-0.9821080480393962
1196,1.2451958869447324
1197,0.3707391312251613
1198,0.96945194929438
1199,-0.15250907789169255
1200,0.06814195442386917
1201,0.7808154472019783
1202,-0.15032862319793755
1203,0.5608566205161271
1204,0.5182624991940677
1205,-0.07048792850674819
1206,-0.748751467609613
1207,-1.0464636342720033
1208,0.3314729442218626
1209,-0.006209985017204307
1210,0.6819851505218713
1211,1.5719090364257204
